id,study_id,source,authors,first_author,Title,short_title,Publication Year,DOI,Journal/Book,deduplication,title_abstract_screening,full-text_screening,reason_for_exclusion
,Runer (2023),Web of Science,"Runer, A; Keeling, L; Wagala, N; Nugraha, H; Özbek, EA; Hughes, JD; Musahl, V",Runer,"Current trends in graft choice for primary anterior cruciate ligament reconstruction - part II: In-vivo kinematics, patient reported outcomes, re-rupture rates, strength recovery, return to sports and complications",Current trends in graft choice for ,2023,10.1186/s40634-023-00601-3,Journal Of Experimental Orthopaedics,Runer2023,,,
,Sasaki (2016),Web of Science,"Sasaki, S; Tsuda, E; Hiraga, Y; Yamamoto, Y; Maeda, S; Sasaki, E; Ishibashi, Y",Sasaki,Prospective Randomized Study of Objective and Subjective Clinical Results Between Double-Bundle and Single-Bundle Anterior Cruciate Ligament Reconstruction,Prospective Randomized Study of Obj,2016,10.1177/0363546515624471,American Journal Of Sports Medicine,Sasaki2016,,,
,Balki (2016),Web of Science,"Balki, S; Göktas, HE; Öztemur, Z",Balki,"Kinesio taping as a treatment method in the acute phase of ACL reconstruction: A double-blind, placebo-controlled study",Kinesio taping as a treatment metho,2016,10.1016/j.aott.2016.03.005,Acta Orthopaedica Et Traumatologica Turcica,Balki2016,,,
,Anz (2023),Web of Science,"Anz, AW; Jordan, SE; Ostrander, RV III; Branch, EA; Denney, TS; Cohen, A; Andrews, JR",Anz,Augmentation of ACL Autograft Reconstruction With an Amnion Collagen Matrix Wrap and Bone Marrow Aspirate Concentrate: A Pilot Randomized Controlled Trial With 2-Year Follow-up,Augmentation of ACL Autograft Recon,2023,10.1177/23259671231210035,Orthopaedic Journal Of Sports Medicine,Anz2023,,,
,Feil (2011),Web of Science,"Feil, S; Newell, J; Minogue, C; Paessler, HH",Feil,"The Effectiveness of Supplementing a Standard Rehabilitation Program With Superimposed Neuromuscular Electrical Stimulation After Anterior Cruciate Ligament Reconstruction A Prospective, Randomized, Single-Blind Study",The Effectiveness of Supplementing ,2011,10.1177/0363546510396180,American Journal Of Sports Medicine,Feil2011,,,
,Lecoq (2018),Web of Science,"Lecoq, FA; Parienti, JJ; Murison, J; Ruiz, N; Bouacida, K; Besse, J; Morin, V; Padiolleau, G; Cucurulo, T; Graveleau, N; Hulet, C",Lecoq,Graft Choice and the Incidence of Osteoarthritis After Anterior Cruciate Ligament Reconstruction A Causal Analysis From a Cohort of 541 Patients,Graft Choice and the Incidence of O,2018,10.1177/0363546518795137,American Journal Of Sports Medicine,Lecoq2018,,,
,McRae (2013),Web of Science,"McRae, S; Leiter, J; McCormack, R; Old, J; MacDonald, P",McRae,Ipsilateral Versus Contralateral Hamstring Grafts in Anterior Cruciate Ligament Reconstruction A Prospective Randomized Trial,Ipsilateral Versus Contralateral Ha,2013,10.1177/0363546513499140,American Journal Of Sports Medicine,McRae2013,,,
,Sinding (2020),Web of Science,"Sinding, KS; Nielsen, TG; Hvid, LG; Lind, M; Dalgas, U",Sinding,Effects of Autograft Types on Muscle Strength and Functional Capacity in Patients Having Anterior Cruciate Ligament Reconstruction: A Randomized Controlled Trial,Effects of Autograft Types on Muscl,2020,10.1007/s40279-020-01276-x,Sports Medicine,Sinding2020,,,
,Fleming (2013),Web of Science,"Fleming, BC; Fadale, PD; Hulstyn, MJ; Shalvoy, RM; Oksendahl, HL; Badger, GJ; Tung, GA",Fleming,The Effect of Initial Graft Tension After Anterior Cruciate Ligament Reconstruction A Randomized Clinical Trial With 36-Month Follow-up,The Effect of Initial Graft Tension,2013,10.1177/0363546512464200,American Journal Of Sports Medicine,Fleming2013,,,
,Shumborski (2019),Web of Science,"Shumborski, S; Heath, E; Salmon, LJ; Roe, JP; Linklater, JP; Facek, M; Pinczewski, LA",Shumborski,A Randomized Controlled Trial of PEEK Versus Titanium Interference Screws for Anterior Cruciate Ligament Reconstruction With 2-Year Follow-up,A Randomized Controlled Trial of PE,2019,10.1177/0363546519861530,American Journal Of Sports Medicine,Shumborski2019,,,
,Costa (2022),Web of Science,"Costa, MQ; Badger, GJ; Chrostek, CA; Carvalho, OD; Faiola, SL; Fadale, PD; Hulstyn, MJ; Gil, HC; Shalvoy, RM; Fleming, BC",Costa,Effects of Initial Graft Tension and Patient Sex on Knee Osteoarthritis Outcomes After ACL Reconstruction: A Randomized Controlled Clinical Trial With 10-to 12-Year Follow-up,Effects of Initial Graft Tension an,2022,10.1177/03635465221124917,American Journal Of Sports Medicine,Costa2022,,,
,Sonnery-Cottet (2020),Web of Science,"Sonnery-Cottet, B; Pioger, C; Vieira, TD; Franck, F; Kajetanek, C; Fayard, JM; Thaunat, M; Saithna, A",Sonnery-Cottet,Combined ACL and Anterolateral Reconstruction Is Not Associated With a Higher Risk of Adverse Outcomes: Preliminary Results From the SANTI Randomized Controlled Trial,Combined ACL and Anterolateral Reco,2020,10.1177/2325967120918490,Orthopaedic Journal Of Sports Medicine,Sonnery-Cottet2020,,,
,Barenius (2014),Web of Science,"Barenius, B; Ponzer, S; Shalabi, A; Bujak, R; Norlén, L; Eriksson, K",Barenius,Increased Risk of Osteoarthritis After Anterior Cruciate Ligament Reconstruction A 14-Year Follow-up Study of a Randomized Controlled Trial,Increased Risk of Osteoarthritis Af,2014,10.1177/0363546514526139,American Journal Of Sports Medicine,Barenius2014,,,
,Ghaderi (2021),Web of Science,"Ghaderi, M; Letafatkar, A; Thomas, AC; Keyhani, S",Ghaderi,Effects of a neuromuscular training program using external focus attention cues in male athletes with anterior cruciate ligament reconstruction: a randomized clinical trial,Effects of a neuromuscular training,2021,10.1186/s13102-021-00275-3,Bmc Sports Science Medicine And Rehabilitation,Ghaderi2021,,,
,Boer (2018),Web of Science,"Boer, BC; Hoogeslag, RAG; Brouwer, RW; Demmer, A; 't Veld, RMHAHI",Boer,Self-reported functional recovery after reconstruction versus repair in acute anterior cruciate ligament rupture (ROTOR): a randomized controlled clinical trial,Self-reported functional recovery a,2018,10.1186/s12891-018-2028-4,Bmc Musculoskeletal Disorders,Boer2018,,,
,Sole (2021),Web of Science,"Sole, G; Lamb, P; Pataky, T; Klima, S; Navarre, P; Hammer, N",Sole,Immediate and 6-week effects of wearing a knee sleeve following anterior cruciate ligament reconstruction: a cross-over laboratory and randomised clinical trial,Immediate and 6-week effects of wea,2021,10.1186/s12891-021-04540-x,Bmc Musculoskeletal Disorders,Sole2021,,,
,Bregenhof (2018),Web of Science,"Bregenhof, B; Jorgensen, U; Aagaard, P; Nissen, N; Creaby, MW; Thorlund, JB; Jensen, C; Torfing, T; Holsgaard-Larsen, A",Bregenhof,The effect of targeted exercise on knee-muscle function in patients with persistent hamstring deficiency following ACL reconstruction - study protocol for a randomized controlled trial,The effect of targeted exercise on ,2018,10.1186/s13063-018-2448-3,Trials,Bregenhof2018,,,
,Butt (2024),Web of Science,"Butt, U; Vuletic, F; Shaikh, MAA; Amanullah; Rehman, GU; Shah, IA; Stålman, A; Khan, ZA",Butt,5-years outcomes following arthroscopic anterior cruciate ligament reconstruction comparing quadruple hamstring and peroneus longus tendon autografts: a randomized control trial,5-years outcomes following arthrosc,2024,10.1007/s00402-024-05639-1,Archives Of Orthopaedic And Trauma Surgery,Butt2024,,,
,Mayr (2010),Web of Science,"Mayr, HO; Hochrein, A; Hein, W; Hube, R; Bernstein, A",Mayr,Rehabilitation results following anterior cruciate ligament reconstruction using a hard brace compared to a fluid-filled soft brace,Rehabilitation results following an,2010,10.1016/j.knee.2009.07.002,Knee,Mayr2010,,,
,Harput (2019),Web of Science,"Harput, G; Ulusoy, B; Yildiz, TI; Demirci, S; Eraslan, L; Turhan, E; Tunay, VB",Harput,Cross-education improves quadriceps strength recovery after ACL reconstruction: a randomized controlled trial,Cross-education improves quadriceps,2019,10.1007/s00167-018-5040-1,Knee Surgery Sports Traumatology Arthroscopy,Harput2019,,,
,Jagodzinski (2010),Web of Science,"Jagodzinski, M; Geiges, B; von Falck, C; Knobloch, K; Haasper, C; Brand, J; Hankemeier, S; Krettek, C; Meller, R",Jagodzinski,Biodegradable Screw Versus a Press-Fit Bone Plug Fixation for Hamstring Anterior Cruciate Ligament Reconstruction A Prospective Randomized Study,Biodegradable Screw Versus a Press-,2010,10.1177/0363546509350325,American Journal Of Sports Medicine,Jagodzinski2010,,,
,Frobell (2010),Web of Science,"Frobell, RB; Roos, EM; Roos, HP; Ranstam, J; Lohmander, LS",Frobell,A Randomized Trial of Treatment for Acute Anterior Cruciate Ligament Tears,A Randomized Trial of Treatment for,2010,10.1056/NEJMoa0907797,New England Journal Of Medicine,Frobell2010,,,
,Kostogiannis (2007),Web of Science,"Kostogiannis, L; Ageberg, E; Neuman, P; Dahlberg, L; Fridén, T; Roos, H",Kostogiannis,"Activity level and subjective knee function 15 years after anterior Cruciate ligament injury -: A prospective, longitudinal study of non reconstructed patients",Activity level and subjective knee ,2007,10.1177/0363546507299238,American Journal Of Sports Medicine,Kostogiannis2007,,,
,Tagesson (2008),Web of Science,"Tagesson, S; Öberg, B; Good, L; Kvist, J",Tagesson,A comprehensive rehabilitation program with quadriceps strengthening in closed versus open kinetic chain exercise in patients with anterior cruciate ligament deficiency,A comprehensive rehabilitation prog,2008,10.1177/0363546507307867,American Journal Of Sports Medicine,Tagesson2008,,,
,Fukuda (2013),Web of Science,"Fukuda, TY; Fingerhut, D; Moreira, VC; Camarini, PMF; Scodeller, NF; Duarte, A; Martinelli, M; Bryk, FF",Fukuda,Open Kinetic Chain Exercises in a Restricted Range of Motion After Anterior Cruciate Ligament Reconstruction A Randomized Controlled Clinical Trial,Open Kinetic Chain Exercises in a R,2013,10.1177/0363546513476482,American Journal Of Sports Medicine,Fukuda2013,,,
,Darabos (2011),Web of Science,"Darabos, N; Haspl, M; Moser, C; Darabos, A; Bartolek, D; Groenemeyer, D",Darabos,Intraarticular application of autologous conditioned serum (ACS) reduces bone tunnel widening after ACL reconstructive surgery in a randomized controlled trial,Intraarticular application of autol,2011,10.1007/s00167-011-1458-4,Knee Surgery Sports Traumatology Arthroscopy,Darabos2011,,,
,Porter (2019),Web of Science,"Porter, M; Shadbolt, B; Ye, X; Stuart, R",Porter,Ankle Lateral Ligament Augmentation Versus the Modified Brostrom-Gould Procedure: A 5-Year Randomized Controlled Trial,Ankle Lateral Ligament Augmentation,2019,10.1177/0363546518820529,American Journal Of Sports Medicine,Porter2019,,,
,Beaudoin (2022),Web of Science,"Beaudoin, A; Ogborn, D; McRae, S; Larose, G; Brown, H; McCormack, R; MacDonald, P",Beaudoin,No differences found in long-term outcomes of a randomized controlled trial comparing ipsilateral versus contralateral hamstring graft in ACL reconstruction,No differences found in long-term o,2022,10.1007/s00167-022-06980-x,Knee Surgery Sports Traumatology Arthroscopy,Beaudoin2022,,,
,Tang (2024),Web of Science,"Tang, N; Eren, M; Gurpinar, T; Ozturkmen, Y",Tang,A prospective randomized controlled study of hamstring and bone-free quadriceps tendons autografts in arthroscopic ACL reconstruction,A prospective randomized controlled,2024,10.1007/s00590-023-03636-5,European Journal Of Orthopaedic Surgery And Traumatology,Tang2024,,,
,Butt (2024),Web of Science,"Butt, U; Vuletic, F; Shaikh, MAA; Amanullah; Rehman, GU; Shah, IA; Stålman, A; Khan, ZA",Butt,5-years outcomes following arthroscopic anterior cruciate ligament reconstruction comparing quadruple hamstring and peroneus longus tendon autografts: a randomized control trial,5-years outcomes following arthrosc,2024,10.1007/s00402-024-05639-1,Archives Of Orthopaedic And Trauma Surgery,Butt2024,,,
,Lund (2014),Web of Science,"Lund, B; Nielsen, T; Fauno, P; Christiansen, SE; Lind, M",Lund,Is Quadriceps Tendon a Better Graft Choice Than Patellar Tendon? A Prospective Randomized Study,Is Quadriceps Tendon a Better Graft,2014,10.1016/j.arthro.2014.01.012,Arthroscopy-The Journal Of Arthroscopic And Related Surgery,Lund2014,,,
,Irrgang (2021),Web of Science,"Irrgang, JJ; Tashman, S; Patterson, CG; Musahl, V; West, R; Oostdyk, A; Galvin, B; Poploski, K; Fu, FH",Irrgang,Anatomic single vs. double-bundle ACL reconstruction: a randomized clinical trial-Part 1: clinical outcomes,Anatomic single vs. double-bundle A,2021,10.1007/s00167-021-06585-w,Knee Surgery Sports Traumatology Arthroscopy,Irrgang2021,,,
,Oliveira (2022),Web of Science,"Oliveira, M; Lobo, P Jr; Imoto, AM; Santos, T; Borges, JHS; Nunes, P; Barin, FR; Damando, M; Peccin, MS",Oliveira,Unilateral Versus Bilateral Resistance Exercise in Postoperative Rehabilitation After ACL Reconstruction With Bone-Patellar Tendon-Bone Graft: A Randomized Controlled Trial,Unilateral Versus Bilateral Resista,2022,10.1177/23259671221088830,Orthopaedic Journal Of Sports Medicine,Oliveira2022,,,
,Martin-Alguacil (2018),Web of Science,"Martin-Alguacil, JL; Arroyo-Morales, M; Martin-Gomez, JL; Monje-Cabrera, IM; Abellan-Guillen, JF; Esparza-Ros, F; Lozano, ML; Cantarero-Villanueva, I",Martin-Alguacil,Strength recovery after anterior cruciate ligament reconstruction with quadriceps tendon versus hamstring tendon autografts in soccer players: A randomized controlled trial,Strength recovery after anterior cr,2018,10.1016/j.knee.2018.03.011,Knee,Martin-Alguacil2018,,,
,Shelbourne (2022),Web of Science,"Shelbourne, KD; Benner, R; Gray, T; Bauman, S",Shelbourne,"Range of Motion, Strength, and Function After ACL Reconstruction Using a Contralateral Patellar Tendon Graft","Range of Motion, Strength, and Func",2022,10.1177/23259671221138103,Orthopaedic Journal Of Sports Medicine,Shelbourne2022,,,
,Sacramento (2016),Web of Science,"Sacramento, SN; Magalhaes, E; Christel, P; Ingham, S; Fukuda, TY",Sacramento,A new technique in double-bundle anterior cruciate ligament reconstruction with implant-free tibial fixation,A new technique in double-bundle an,2016,10.1007/s00167-014-3430-6,Knee Surgery Sports Traumatology Arthroscopy,Sacramento2016,,,
,Ashraf (2020),Web of Science,"Ashraf, Y; Senevirathna, SR; Ashraf, T",Ashraf,Conventional versus 'all-inside' anterior cruciate ligament reconstruction: a randomized controlled trial comparing hamstring strength and functional outcome,Conventional versus 'all-inside' an,2020,10.1302/2633-1462.111.BJO-2020.0012.R1,Bone & Joint Open,Ashraf2020,,,
,DE Melo (2022),Web of Science,"DE Melo, RFV; Komatsu, WR; DE Freitas, MS; DE Melo, MEV; Cohen, M",DE,COMPARISON OF QUADRICEPS AND HAMSTRING MUSCLE STRENGTH AFTER EXERCISES WITH AND WITHOUT BLOOD FLOW RESTRICTION FOLLOWING ANTERIOR CRUCIATE LIGAMENT SURGERY: A RANDOMIZED CONTROLLED TRIAL,COMPARISON OF QUADRICEPS AND HAMSTR,2022,10.2340/jrm.v54.2550,Journal Of Rehabilitation Medicine,DE2022,,,
,Sekir (2010),Web of Science,"Sekir, U; Gur, H; Akova, B",Sekir,Early Versus Late Start of Isokinetic Hamstring-Strengthening Exercise After Anterior Cruciate Ligament Reconstruction With Patellar Tendon Graft,Early Versus Late Start of Isokinet,2010,10.1177/0363546509349490,American Journal Of Sports Medicine,Sekir2010,,,
,Vilchez-Cavazos (2020),Web of Science,"Vilchez-Cavazos, F; Dávila-Martínez, A; de la Garza-Castro, S; Simental-Mendía, M; Garay-Mendoza, D; Tamez-Mata, Y; Peña-Martínez, V; Acosta-Olivo, C",Vilchez-Cavazos,Anterior cruciate ligament injuries treated with quadriceps tendon autograft versus hamstring autograft: A randomized controlled trial,Anterior cruciate ligament injuries,2020,10.24875/CIRU.19001001,Cirugia Y Cirujanos,Vilchez-Cavazos2020,,,
,Huang (2007),Web of Science,"Huang, MH; Yang, RC; Chou, PH",Huang,Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction,Preliminary effects of hyaluronic a,2007,10.1097/JSM.0b013e31812570fa,Clinical Journal Of Sport Medicine,Huang2007,,,
,Hoogeslag (2022),Web of Science,"Hoogeslag, RAG; In 't Veld, RH; Brouwer, RW; de Graaff, F; Verdonschot, N",Hoogeslag,Acute Anterior Cruciate Ligament Rupture: Repair or Reconstruction? Five-Year Results of a Randomized Controlled Clinical Trial,Acute Anterior Cruciate Ligament Ru,2022,10.1177/03635465221090527,American Journal Of Sports Medicine,Hoogeslag2022,,,
,Runer (2023),Web of Science,"Runer, A; Keeling, L; Wagala, N; Nugraha, H; Özbek, EA; Hughes, JD; Musahl, V",Runer,"Current trends in graft choice for primary anterior cruciate ligament reconstruction - part II: In-vivo kinematics, patient reported outcomes, re-rupture rates, strength recovery, return to sports and complications",Current trends in graft choice for ,2023,10.1186/s40634-023-00601-3,Journal Of Experimental Orthopaedics,Runer2023,,,
,Balki (2016),Web of Science,"Balki, S; Göktas, HE; Öztemur, Z",Balki,"Kinesio taping as a treatment method in the acute phase of ACL reconstruction: A double-blind, placebo-controlled study",Kinesio taping as a treatment metho,2016,10.1016/j.aott.2016.03.005,Acta Orthopaedica Et Traumatologica Turcica,Balki2016,,,
,Feil (2011),Web of Science,"Feil, S; Newell, J; Minogue, C; Paessler, HH",Feil,"The Effectiveness of Supplementing a Standard Rehabilitation Program With Superimposed Neuromuscular Electrical Stimulation After Anterior Cruciate Ligament Reconstruction A Prospective, Randomized, Single-Blind Study",The Effectiveness of Supplementing ,2011,10.1177/0363546510396180,American Journal Of Sports Medicine,Feil2011,,,
