,title,authors,journal,year,doi,id,source
75,Tunnel widening after single- versus double-bundle anterior cruciate ligament reconstruction: a randomized 8-year follow-up study,"Beyaz S., Güler Ü.Ö., Demir Ş., Yüksel S., Çınar B.M., Özkoç G., Akpınar S.",Archives of Orthopaedic and Trauma Surgery (2017) 137:11 (1547-1555). Date of Publication: 1 Nov 2017,2017,10.1007/s00402-017-2774-z,https://www.embase.com/search/results?subaction=viewrecord&id=L618004586&from=export,Embase
76,Report of the Clinical and Functional Primary Outcomes in Men of the ACL-SPORTS Trial: Similar Outcomes in Men Receiving Secondary Prevention With and Without Perturbation Training 1 and 2 Years After ACL Reconstruction,"Arundale A.J.H., Cummer K., Capin J.J., Zarzycki R., Snyder-Mackler L.",Clinical Orthopaedics and Related Research (2017) 475:10 (2523-2534). Date of Publication: 1 Oct 2017,2017,10.1007/s11999-017-5280-2,https://www.embase.com/search/results?subaction=viewrecord&id=L614533518&from=export,Embase
77,The effectiveness of Pilates for partial anterior cruciate ligament injury,"Çelik D., Turkel N.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2017) 25:8 (2357-2364). Date of Publication: 1 Aug 2017",2017,10.1007/s00167-015-3718-1,https://www.embase.com/search/results?subaction=viewrecord&id=L621047142&from=export,Embase
78,Arthroscopic ACL Reconstruction: Hamstring Versus Quadriceps Tendon Autograft,,clinicaltrials.gov (2017). Date of Publication: 10 Mar 2017,2017,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04137250&from=export,Embase
79,"Graft Selection in Anatomic Anterior Cruciate Ligament Reconstruction: Patella, Hamstrings or Quadriceps Tendon Autograft",,clinicaltrials.gov (2017). Date of Publication: 23 Feb 2017,2017,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03073083&from=export,Embase
80,What is the Functional Status of Anterior Cruciate Ligament Reconstruction (ACLR) Patients at Discharge From Rehabilitation,,clinicaltrials.gov (2017). Date of Publication: 31 Jan 2017,2017,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03047187&from=export,Embase
81,Can Targeted Exercise Improve Knee Strength in Patients With Persisting Hamstring Deficiency Following ACL-reconstruction? - A Randomized Controlled Trial,,clinicaltrials.gov (2016). Date of Publication: 4 Oct 2016,2016,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT02939677&from=export,Embase
82,Low- Versus High-Intensity Plyometric Exercise During Rehabilitation After Anterior Cruciate Ligament Reconstruction,"Chmielewski T.L., George S.Z., Tillman S.M., Moser M.W., Lentz T.A., Indelicato P.A., Trumble T.N., Shuster J.J., Cicuttini F.M., Leeuwenburgh C.",The American journal of sports medicine (2016) 44:3 (609-617). Date of Publication: 1 Mar 2016,2016,10.1177/0363546515620583,https://www.embase.com/search/results?subaction=viewrecord&id=L615995431&from=export,Embase
83,The curative efficacy of arthroscopic therapy in treating anterior cruciate ligament rupture with secondary osteoarthritis,"Ouyang X., Hong S.D., Xin F., Wang L., Yang X.W., Wang J.R., Wang Q., Cui W.D., Zhang A.J., Zhao Z.X.",European Review for Medical and Pharmacological Sciences (2016) 20:2 (214-219). Date of Publication: 2016,2016,,https://www.embase.com/search/results?subaction=viewrecord&id=L615179745&from=export,Embase
84,A comparison of acute and chronic anterior cruciate ligament reconstruction using LARS artificial ligaments: A randomized prospective study with a 5-year follow-up,"Chen J., Gu A., Jiang H., Zhang W., Yu X.",Archives of Orthopaedic and Trauma Surgery (2015) 135:1 (95-102). Date of Publication: 9 Nov 2015,2015,10.1007/s00402-014-2108-3,https://www.embase.com/search/results?subaction=viewrecord&id=L603592357&from=export,Embase
85,Acute Anterior Cruciate Ligament Rupture; RecOnsTruction Or Repair?,,clinicaltrials.gov (2014). Date of Publication: 1 Dec 2014,2014,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT02310854&from=export,Embase
86,Is quadriceps tendon a better graft choice than patellar tendon? A prospective randomized study,"Lund B., Nielsen T., Faunø P., Christiansen S.E., Lind M.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2014) 30:5 (593-598). Date of Publication: May 2014,2014,10.1016/j.arthro.2014.01.012,https://www.embase.com/search/results?subaction=viewrecord&id=L53053519&from=export,Embase
87,Do the patients really need concentrated and/or accelerated rehabilitation program after ACL surgery? A new lightened rehabilitation program: A prospective - Double blind - Randomized- controlled study,"Kaya D., Turhan E., Dönmez G., Doral M.N.",Orthopaedic Journal of Sports Medicine (2014) 2:11 Supplement 3. Date of Publication: 2014,2014,10.1177/2325967114S00274,https://www.embase.com/search/results?subaction=viewrecord&id=L611784198&from=export,Embase
88,Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial.,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte Jr. A., Martinelli M., Bryk F.F.",The American journal of sports medicine (2013) 41:4 (788-794). Date of Publication: Apr 2013,2013,,https://www.embase.com/search/results?subaction=viewrecord&id=L563021956&from=export,Embase
89,Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte A., Martinelli M., Bryk F.F.",The American journal of sports medicine (2013) 41:4 (788-794). Date of Publication: 1 Apr 2013,2013,10.1177/0363546513476482,https://www.embase.com/search/results?subaction=viewrecord&id=L609092012&from=export,Embase
90,Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: A prospective comparative study with 9-year follow-up,"Wipfler B., Donner S., Zechmann C.M., Springer J., Siebold R., Paessler H.H.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2011) 27:5 (653-665). Date of Publication: May 2011,2011,10.1016/j.arthro.2011.01.015,https://www.embase.com/search/results?subaction=viewrecord&id=L361621574&from=export,Embase
91,Effects of Hamstring Training in Different Modes on Stabilizing Knee Joints With Anterior Drawer Laxity,,clinicaltrials.gov (2010). Date of Publication: 23 Jul 2010,2010,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT01170546&from=export,Embase
92,Early versus late start of isokinetic hamstring-strengthening exercise after anterior cruciate ligament reconstruction with patellar tendon graft.,"Sekir U., Gur H., Akova B.",The American journal of sports medicine (2010) 38:3 (492-500). Date of Publication: Mar 2010,2010,,https://www.embase.com/search/results?subaction=viewrecord&id=L358986106&from=export,Embase
93,Tibial translation and muscle activation during rehabilitation exercises 5 weeks after anterior cruciate ligament reconstruction,"Tagesson S., Öberg B., Kvist J.",Scandinavian Journal of Medicine and Science in Sports (2010) 20:1 (154-164). Date of Publication: February 2010,2010,10.1111/j.1600-0838.2009.00903.x,https://www.embase.com/search/results?subaction=viewrecord&id=L358207314&from=export,Embase
94,Dynamic Stability of the ACL Deficient Knee - a Prospective Cohort Study,,clinicaltrials.gov (2008). Date of Publication: 9 Jun 2008,2008,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT00696319&from=export,Embase
95,A comprehensive rehabilitation program with quadriceps strengthening in closed versus open kinetic chain exercise in patients with anterior cruciate ligament deficiency: A randomized clinical trial evaluating dynamic tibial translation and muscle function,"Tagesson S., Öberg B., Good L., Kvist J.",American Journal of Sports Medicine (2008) 36:2 (298-307). Date of Publication: February 2008,2008,10.1177/0363546507307867,https://www.embase.com/search/results?subaction=viewrecord&id=L351132377&from=export,Embase
96,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: A prospective randomized outcome study,"Heijne A., Werner S.","Knee Surgery, Sports Traumatology, Arthroscopy (2007) 15:4 (402-414). Date of Publication: April 2007",2007,10.1007/s00167-006-0246-z,https://www.embase.com/search/results?subaction=viewrecord&id=L46537522&from=export,Embase
97,Effects of traditional Chinese medicine and rehabilitation training on knee joint function after anterior cruciate ligament reconstruction in arthroscopy,"Liang Y., Zhang S.-M., Hu Y., Zhang H.-W., Yuan R.-X.",Chinese Journal of Clinical Rehabilitation (2006) 10:27 (6-10). Date of Publication: 20 Jul 2006,2006,,https://www.embase.com/search/results?subaction=viewrecord&id=L44249535&from=export,Embase
98,Patellar tendon-bone autograft reconstruction of the anterior cruciate ligament for advanced-stage chronic anterior laxity: Is an extra-articular plasty necessary? A prospective randomized study of 100 patients with five year follow-up,"Acquitter Y., Hulet C., Locker B., Delbarre J.-C., Jambou S., Vielpeau C.",Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur (2003) 89:5 (413-422). Date of Publication: September 2003,2003,,https://www.embase.com/search/results?subaction=viewrecord&id=L37173977&from=export,Embase
99,Outcome after reconstruction of the anterior cruciate ligament in athletic patients,"Meighan A.A.S., Keating J.F., Will E.",Journal of Bone and Joint Surgery - Series B (2003) 85:4 (521-524). Date of Publication: May 2003,2003,10.1302/0301-620X.85B4.13743,https://www.embase.com/search/results?subaction=viewrecord&id=L36621968&from=export,Embase
100,Electromyostimulation under early functional rehabilitation after replacement of the anterior cruciate ligament,"Staub A., Ullmann P., Winker K.H.",Aktuelle Traumatologie (2002) 32:2 (65-72). Date of Publication: 2002,2002,10.1055/s-2002-25750,https://www.embase.com/search/results?subaction=viewrecord&id=L34516819&from=export,Embase
101,Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up.,"Henriksson M., Rockborn P., Good L.",Scandinavian journal of medicine & science in sports (2002) 12:2 (73-80). Date of Publication: Apr 2002,2002,,https://www.embase.com/search/results?subaction=viewrecord&id=L35615671&from=export,Embase
102,Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft.,"Feller J.A., Webster K.E., Gavin B.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2001) 9:5 (260-266). Date of Publication: Sep 2001",2001,,https://www.embase.com/search/results?subaction=viewrecord&id=L33540224&from=export,Embase
103,Closed kinetic chain alone compared to combined open and closed kinetic chain exercises for quadriceps strengthening after anterior cruciate ligament reconstruction with respect to return to sports: a prospective matched follow-up study.,"Mikkelsen C., Werner S., Eriksson E.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2000) 8:6 (337-342). Date of Publication: 2000",2000,,https://www.embase.com/search/results?subaction=viewrecord&id=L33421621&from=export,Embase
104,Use of an extension-assisting brace following anterior cruciate ligament reconstruction.,"Feller J., Bartlett J., Chapman S., Delahunt M.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (1997) 5:1 (6-9). Date of Publication: 1997",1997,,https://www.embase.com/search/results?subaction=viewrecord&id=L127257411&from=export,Embase
105,"The effect of tourniquet use in anterior cruciate ligament reconstruction: A prospective, randomized study","Arciero R.A., Scoville C.R., Hayda R.A., Snyder R.J.",American Journal of Sports Medicine (1996) 24:6 (758-764). Date of Publication: November/December 1996,1996,10.1177/036354659602400610,https://www.embase.com/search/results?subaction=viewrecord&id=L26394161&from=export,Embase
106,Comparison of the effects of exercise in water and on land on the rehabilitation of patients with intra-articular anterior cruciate ligament reconstructions,"Tovin B.J., Wolf S.L., Greenfield B.H., Crouse J., Woodfin B.A.",Physical Therapy (1994) 74:8 (710-719). Date of Publication: 1994,1994,10.1093/ptj/74.8.710,https://www.embase.com/search/results?subaction=viewrecord&id=L24245113&from=export,Embase
107,Derotation brace and knee function in patients with anterior cruciate ligament tears,"Tegner Y., Lysholm J.",Arthroscopy (1985) 1:4 (264-267). Date of Publication: 1985,1985,10.1016/S0749-8063(85)80095-5,https://www.embase.com/search/results?subaction=viewrecord&id=L16231321&from=export,Embase
108,Surgical or conservative treatment of the acutely torn anterior cruciate ligament. A randomized study with short-term follow-up observations,"Odensten M., Hamberg P., Nordin M., Lysholm J., Gillquist J.",Clinical Orthopaedics and Related Research (1985) 198 (87-93). Date of Publication: 1985,1985,,https://www.embase.com/search/results?subaction=viewrecord&id=L16248247&from=export,Embase
0,5-years outcomes following arthroscopic anterior cruciate ligament reconstruction comparing quadruple hamstring and peroneus longus tendon autografts: a randomized control trial,"Butt U., Vuletic F., Shaikh M.A.A., Amanullah, Rehman G.U., Shah I.A., Stålman A., Khan Z.A.",Archives of Orthopaedic and Trauma Surgery (2025) 145:1 Article Number: 85. Date of Publication: 1 Dec 2025,2025,10.1007/s00402-024-05639-1,https://www.embase.com/search/results?subaction=viewrecord&id=L2032696887&from=export,Embase
1,Comparative study of Peroneus longus tendon autograft versus Hamstring tendon autograft in arthroscopic anterior cruciate ligament reconstruction,"Khalil M.H., Zawam S.H.",International Orthopaedics (2025) 49:6 (1365-1372). Date of Publication: 1 Jun 2025,2025,10.1007/s00264-025-06468-6,https://www.embase.com/search/results?subaction=viewrecord&id=L2033557432&from=export,Embase
2,The Comparison of Tunnel Morphology and Graft Healing in Anterior Cruciate Ligament Reconstructions Using Peroneus Longus And Hamstring Tendons,,clinicaltrials.gov (2025). Date of Publication: 1 Jan 2025,2025,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06769711&from=export,Embase
3,Comparative Study Between Functional Outcome of Knee with ACL Recontruction Using Hamstring Graft vs Peroneus longus Graft,"Siddique M.S., Chhutani D., Vatsa A.",Research Journal of Medical Sciences (2024) 18:3 (254-259). Date of Publication: 2024,2024,10.59218/makrjms.2024.3.254.259,https://www.embase.com/search/results?subaction=viewrecord&id=L2035509225&from=export,Embase
4,A PROSPECTIVE STUDY ON THE FUNCTIONAL OUTCOMES OF PRIMARY ANTERIOR CRUCIATE LIGAMENT RECONSTRUCTION TREATED WITH PERONEUS LONGUS AUTOGRAFT,"Prasad K., Biradar R.K., Patil V.K., Kembhavi R., Prashant K., Khodnapur G.",International Journal of Academic Medicine and Pharmacy (2024) 6:5 (477-481). Date of Publication: 2024,2024,10.47009/jamp.2024.6.5.90,https://www.embase.com/search/results?subaction=viewrecord&id=L2036218176&from=export,Embase
